RXNORM	STR
894773	morphine sulfate 30 MG [Roxanol]
894774	morphine sulfate 30 MG Rectal Suppository [Roxanol]
894779	morphine sulfate 4 MG/ML
894780	morphine sulfate 4 MG/ML Oral Solution
894781	morphine sulfate 4 MG/ML [MSIR]
894782	Morphine Sulfate 20 MG/5 ML Oral Solution [MSIR]
894787	morphine sulfate 4 MG/ML [Rescudose]
894788	Morphine Sulfate 10 MG/2.5 ML Oral Solution [RESCUDOSE]
894789	morphine sulfate 4 MG/ML [Roxanol]
894790	Morphine Sulfate 10 MG/2.5 ML Oral Solution [ROXANOL UD]
894801	morphine sulfate 50 MG Extended Release Oral Capsule
894802	morphine sulfate 50 MG [Kadian]
894803	morphine sulfate 50 MG Extended Release Oral Capsule [Kadian]
894804	morphine sulfate 60 MG [Kadian]
894805	morphine sulfate 60 MG Extended Release Oral Capsule [Kadian]
894806	morphine sulfate 5 MG
894807	morphine sulfate 5 MG Rectal Suppository
894808	morphine sulfate 5 MG [RMS]
894809	morphine sulfate 5 MG Rectal Suppository [RMS]
894810	morphine sulfate 5 MG [Roxanol]
894811	morphine sulfate 5 MG Rectal Suppository [Roxanol]
894812	morphine sulfate 60 MG [MS Contin]
894813	morphine sulfate 60 MG Extended Release Oral Tablet [MS Contin
894814	morphine sulfate 80 MG Extended Release Oral Capsule
894815	morphine sulfate 80 MG [Kadian]
894816	morphine sulfate 80 MG Extended Release Oral Capsule [Kadian]
894910	morphine sulfate 14.3 MG/ML
894911	0.7 ML morphine sulfate 14.3 MG/ML Auto-Injector
894912	1 ML morphine sulfate 10 MG/ML Prefilled Syringe
894913	morphine sulfate 8 MG/ML
894914	1 ML morphine sulfate 8 MG/ML Prefilled Syringe
894918	12 HR morphine sulfate 200 MG Extended Release Oral Tablet
894926	24 HR morphine sulfate 10 MG Extended Release Oral Capsule
894930	24 HR morphine sulfate 100 MG Extended Release Oral Capsule
894931	morphine sulfate 150 MG
894932	24 HR morphine sulfate 150 MG Extended Release Oral Capsule
894933	"morphine 150 mg/12 to 24 hr oral capsule, extended release"
894938	24 HR morphine sulfate 20 MG Extended Release Oral Capsule
894941	24 HR morphine sulfate 200 MG Extended Release Oral Capsule
894942	24 HR morphine sulfate 45 MG Extended Release Oral Capsule
894969	24 HR morphine sulfate 50 MG Extended Release Oral Capsule
894970	24 HR morphine sulfate 75 MG Extended Release Oral Capsule
894971	24 HR morphine sulfate 80 MG Extended Release Oral Capsule
894972	morphine sulfate 15 MG/ML
894976	morphine 10 mg-0.9%/100 mL intravenous solution
894984	Dextrose/Morphine Sulfate 5%-20 MG/100 ML Intravenous Solution
894986	morphine 0.4 mg/mL oral liquid
894997	morphine sulfate 10 MG Disintegrating Oral Tablet
895003	morphine sulfate 10 MG Extended Release Oral Tablet
895012	morphine Oral Suspension
895014	morphine 10 mg oral tablet
895016	Morphine sulfate 10 mg/mL oral solution
895022	Morphine sulfate 100 mg rectal suppository
895027	morphine sulfate 15 MG Disintegrating Oral Tablet
895185	Morphine hydrochloride 15 mg rectal suppository
895194	morphine sulfate 15 MG/ML Injectable Solution
895199	Morphine sulfate 2 mg/mL oral suspension
895201	morphine sulfate 20 MG Oral Tablet
895202	morphine sulfate 20 MG/ML Injectable Solution
895206	morphine sulfate 200 MG Oral Tablet
895207	morphine sulfate 3 MG/ML
895208	Morphine sulfate 3 mg/mL oral suspension
895209	MORPHINE SO4 3MG/ML INJ
895212	morphine sulfate 30 MG/ML
895213	morphine sulfate 3 % Injectable Solution
895214	morphine sulfate 35 MG
895215	Morphine sulfate 35 mg rectal suppository
895217	morphine sulfate 5 MG Extended Release Oral Tablet
895218	morphine sulfate 5 MG/ML
895219	Morphine sulfate 5 mg/mL oral suspension
895221	morphine sulfate 50 MG Oral Tablet
895227	Morphine sulfate 50 mg rectal suppository
895228	morphine sulfate 50 MG/ML
895232	morphine sulfate 6 MG/ML
895233	morphine sulfate 6 MG/ML Oral Suspension
895237	"morphine 30 mg injectable tablet, soluble"
895238	Morphine sulfate 6 mg/mL oral solution
895239	morphine sulfate 6.67 MG/ML
895240	Morphine sulfate 6.67 mg/mL oral suspension
895247	morphine sulfate 60 MG Oral Tablet
895248	Morphine sulfate 75 mg rectal suppository
895824	12 HR morphine sulfate 10 MG Extended Release Oral Capsule
895836	12 HR morphine sulfate 100 MG Extended Release Oral Capsule
895837	12 HR morphine sulfate 10 MG Extended Release Oral Tablet
895838	12 HR morphine sulfate 15 MG Extended Release Oral Capsule
895839	morphine sulfate 15 MG Extended Release Oral Capsule
895842	12 HR morphine sulfate 20 MG Extended Release Oral Capsule
895843	12 HR morphine sulfate 20 MG Extended Release Oral Tablet
895844	morphine sulfate 20 MG Extended Release Oral Tablet
895845	12 HR morphine sulfate 200 MG Extended Release Oral Capsule
895846	12 HR morphine sulfate 30 MG Extended Release Oral Capsule
895847	12 HR morphine sulfate 50 MG Extended Release Oral Capsule
895848	12 HR morphine sulfate 50 MG Extended Release Oral Tablet
895849	morphine sulfate 50 MG Extended Release Oral Tablet
895850	12 HR morphine sulfate 60 MG Extended Release Oral Capsule
895851	24 HR morphine sulfate 15 MG Extended Release Oral Capsule
895854	morphine sulfate 1 MG/ML Oral Solution
895857	morphine sulfate 100 MG Oral Tablet
895858	morphine sulfate 150 MG Oral Tablet
895859	morphine sulfate 200 MG Rectal Suppository
895861	morphine sulfate 25 MG Oral Tablet
895865	"MORPHINE SO4 33MG SUPP,RTL"
895867	morphine HCl 40 MG Oral Tablet
895869	morphine sulfate 5 MG Oral Tablet
895870	morphine sulfate 5 MG/ML Oral Solution
895871	morphine sulfate 50 MG/ML Oral Solution
895874	morphine sulfate 60 MG Rectal Suppository
895925	morphine sulfate 8.4 MG/ML Oral Solution
895973	morphine sulfate liposomal 10 MG/ML
895975	morphine sulfate liposomal 10 MG/ML Injectable Solution
895978	morphine sulfate liposomal 10 MG/ML [Depodur]
897642	hydromorphone hydrochloride 0.2 MG/ML
897643	guaifenesin 20 MG/ML / hydromorphone hydrochloride 0.2 MG/ML Oral Solution
897644	guaifenesin 20 MG/ML / hydromorphone hydrochloride 0.2 MG/ML [Dilaudid Cough]
897645	Dilaudid 100mg-1mg/5ml Cough Syrup
897652	hydromorphone hydrochloride 1 MG/ML
897653	1 ML hydromorphone hydrochloride 1 MG/ML Injection
897654	hydromorphone hydrochloride 1 MG/ML [Dilaudid]
897655	1 ML Dilaudid 1 MG/ML Injection
897657	hydromorphone hydrochloride 1 MG/ML Oral Solution
897658	hydromorphone hydrochloride 1 MG/ML Oral Solution [Dilaudid]
897662	hydromorphone hydrochloride 10 MG/ML
897664	hydromorphone hydrochloride 10 MG/ML [Dilaudid]
897669	hydromorphone hydrochloride 12 MG
897670	12 HR hydromorphone hydrochloride 12 MG Extended Release Oral Capsule
897671	hydromorphone hydrochloride 12 MG [Palladone]
897673	hydromorphone hydrochloride 12 MG Extended Release Oral Capsule
897674	hydromorphone hydrochloride 12 MG Extended Release Oral Capsule [Palladone]
897677	24 HR hydromorphone hydrochloride 12 MG Extended Release Oral Capsule
897678	24 HR hydromorphone hydrochloride 12 MG Extended Release Oral Capsule [Palladone]
897686	hydromorphone hydrochloride 16 MG
897687	24 HR hydromorphone hydrochloride 16 MG Extended Release Oral Capsule
897688	hydromorphone hydrochloride 16 MG [Palladone]
897689	24 HR hydromorphone hydrochloride 16 MG Extended Release Oral Capsule [Palladone]
897690	hydromorphone hydrochloride 16 MG Extended Release Oral Capsule
897691	hydromorphone hydrochloride 16 MG Extended Release Oral Capsule [Palladone]
897695	hydromorphone hydrochloride 2 MG
897696	hydromorphone hydrochloride 2 MG Oral Tablet
897697	hydromorphone hydrochloride 2 MG [Dilaudid]
897698	hydromorphone hydrochloride 2 MG Oral Tablet [Dilaudid]
897701	hydromorphone hydrochloride 4 MG
897702	hydromorphone hydrochloride 4 MG Oral Tablet
897703	hydromorphone hydrochloride 4 MG [Dilaudid]
897704	hydromorphone hydrochloride 4 MG Oral Tablet [Dilaudid]
897709	hydromorphone hydrochloride 8 MG
897710	hydromorphone hydrochloride 8 MG Oral Tablet
897711	hydromorphone hydrochloride 8 MG [Dilaudid]
897712	hydromorphone hydrochloride 8 MG Oral Tablet [Dilaudid]
897715	hydromorphone hydrochloride 2 MG [Hydrostat]
897716	hydromorphone Oral Tablet [Hydrostat]
897717	Hydromorphone Hydrochloride 2 MG Oral Tablet [HYDROSTAT IR]
897724	hydromorphone hydrochloride 4 MG [Hydrostat]
897725	Hydromorphone Hydrochloride 4 MG Oral Tablet [HYDROSTAT IR]
897729	hydromorphone hydrochloride 24 MG
897730	24 HR hydromorphone hydrochloride 24 MG Extended Release Oral Capsule
897731	hydromorphone hydrochloride 24 MG [Palladone]
897732	24 HR hydromorphone hydrochloride 24 MG Extended Release Oral Capsule [Palladone]
897733	hydromorphone hydrochloride 24 MG Extended Release Oral Capsule
897734	hydromorphone hydrochloride 24 MG Extended Release Oral Capsule [Palladone]
897736	hydromorphone hydrochloride 32 MG
897737	24 HR hydromorphone hydrochloride 32 MG Extended Release Oral Capsule
897738	hydromorphone hydrochloride 32 MG [Palladone]
897739	24 HR hydromorphone hydrochloride 32 MG Extended Release Oral Capsule [Palladone]
897740	hydromorphone hydrochloride 32 MG Extended Release Oral Capsule
897741	hydromorphone hydrochloride 32 MG Extended Release Oral Capsule [Palladone]
897744	hydromorphone hydrochloride 2 MG/ML
897745	hydromorphone hydrochloride 2 MG/ML Injectable Solution
897746	hydromorphone hydrochloride 2 MG/ML [Dilaudid]
897747	1 ML Dilaudid 2 MG/ML Injection
897748	hydromorphone hydrochloride 3 MG
897749	hydromorphone hydrochloride 3 MG Rectal Suppository
897750	hydromorphone hydrochloride 3 MG [Dilaudid]
897751	Dilaudid 3 MG Rectal Suppository
897752	hydromorphone hydrochloride 4 MG/ML
897753	1 ML hydromorphone hydrochloride 4 MG/ML Injection
897754	hydromorphone hydrochloride 4 MG/ML [Dilaudid]
897755	1 ML Dilaudid 4 MG/ML Injection
897756	1 ML hydromorphone hydrochloride 1 MG/ML Prefilled Syringe
897757	1 ML hydromorphone hydrochloride 2 MG/ML Prefilled Syringe
897758	1 ML hydromorphone hydrochloride 4 MG/ML Cartridge
897770	hydromorphone hydrochloride 1 MG
897771	HYDROmorphone HCl 1 MG Oral Tablet
898003	hydromorphone hydrochloride 1.3 MG
898004	HYDROmorphone HCl 1.3 MG Oral Capsule
898022	hydromorphone hydrochloride 2 MG Extended Release Oral Capsule
898137	hydromorphone hydrochloride 2.6 MG
898138	HYDROmorphone HCl 2.6 MG Oral Capsule
898139	HYDROmorphone HCl 3 MG Oral Tablet
898323	hydromorphone hydrochloride 4 MG Extended Release Oral Capsule
898573	12 HR hydromorphone hydrochloride 16 MG Extended Release Oral Capsule
898574	12 HR hydromorphone hydrochloride 24 MG Extended Release Oral Capsule
898592	12 HR hydromorphone hydrochloride 32 MG Extended Release Oral Capsule
898609	12 HR hydromorphone hydrochloride 18 MG Extended Release Oral Capsule
898610	hydromorphone hydrochloride 18 MG Extended Release Oral Capsule
898611	12 HR hydromorphone hydrochloride 2 MG Extended Release Oral Capsule
898612	12 HR hydromorphone hydrochloride 3 MG Extended Release Oral Capsule
898613	hydromorphone hydrochloride 3 MG Extended Release Oral Capsule
898614	12 HR hydromorphone hydrochloride 4 MG Extended Release Oral Capsule
898616	12 HR hydromorphone hydrochloride 6 MG Extended Release Oral Capsule
898617	HYDROmorphone HCl 6 MG Extended Release Oral Capsule
898618	12 HR hydromorphone hydrochloride 8 MG Extended Release Oral Capsule
898619	hydromorphone hydrochloride 8 MG Extended Release Oral Capsule
898624	HYDROmorphone HCl 30 MG Extended Release Oral Capsule
898627	hydromorphone hydrochloride 8 MG Oral Capsule
898629	hydromorphone hydrochloride 972 MG Oral Powder
902728	hydromorphone Extended Release Oral Tablet
902729	24 HR hydromorphone hydrochloride 12 MG Extended Release Oral
902731	hydromorphone hydrochloride 12 MG [Exalgo]
902732	hydromorphone Extended Release Oral Tablet [Exalgo]
902733	24 HR Exalgo 12 MG Extended Release Oral Tablet
902734	hydromorphone hydrochloride 12 MG Extended Release Oral Tablet
902735	Exalgo 12 MG Extended Release Oral Tablet
902736	24 HR hydromorphone hydrochloride 16 MG Extended Release Oral
902737	hydromorphone hydrochloride 16 MG [Exalgo]
902738	24 HR Exalgo 16 MG Extended Release Oral Tablet
902739	hydromorphone hydrochloride 16 MG Extended Release Oral Tablet
902740	Exalgo 16 MG Extended Release Oral Tablet
902741	24 HR hydromorphone hydrochloride 8 MG Extended Release Oral T
902742	hydromorphone hydrochloride 8 MG [Exalgo]
902743	24 HR Exalgo 8 MG Extended Release Oral Tablet
902744	hydromorphone hydrochloride 8 MG Extended Release Oral Tablet
902745	Exalgo 8 MG Extended Release Oral Tablet
903267	brompheniramine / codeine / phenylephrine Oral Solution [TL-Hist CD]
903271	chlorpheniramine / codeine Oral Solution [TL-Hist CM]
904414	nalbuphine hydrochloride 10 MG/ML
904415	nalbuphine hydrochloride 10 MG/ML Injectable Solution
904416	nalbuphine hydrochloride 10 MG/ML [Nubain]
904417	Nalbuphine Hydrochloride 10 MG/1 ML Injection Solution [NUBAIN]
904439	nalbuphine hydrochloride 20 MG/ML
904440	nalbuphine hydrochloride 20 MG/ML Injectable Solution
904441	nalbuphine hydrochloride 20 MG/ML [Nubain]
904442	Nalbuphine Hydrochloride 20 MG/1 ML Injection Solution [NUBAIN]
904454	nalbuphine HCl 1.5 mg/mL INTRAVEN VIAL (ML)
904869	buprenorphine 0.01 MG/HR
904870	168 HR buprenorphine 0.01 MG/HR Transdermal System
904871	BuTrans
904872	buprenorphine 0.01 MG/HR [BuTrans]
904874	168 HR buprenorphine 0.01 MG/HR Transdermal System [BuTrans]
904875	buprenorphine 0.02 MG/HR
904876	168 HR buprenorphine 0.02 MG/HR Transdermal System
904877	buprenorphine 0.02 MG/HR [BuTrans]
904878	168 HR buprenorphine 0.02 MG/HR Transdermal System [BuTrans]
904879	buprenorphine 0.005 MG/HR
904880	168 HR buprenorphine 0.005 MG/HR Transdermal System
904881	buprenorphine 0.005 MG/HR [BuTrans]
904882	168 HR buprenorphine 0.005 MG/HR Transdermal System [BuTrans]
977279	morphine Oral Suspension [MST Continus]
977280	morphine sulfate 5 MG/ML [MST Continus]
977281	morphine sulfate 6 MG/ML [MST Continus]
977282	morphine sulfate 3 MG/ML [MST Continus]
977283	morphine sulfate 6.67 MG/ML [MST Continus]
977284	morphine sulfate 2 MG/ML [MST Continus]
977292	morphine sulfate 30 MG [MST Continus]
977293	morphine sulfate 60 MG [MST Continus]
977294	morphine sulfate 200 MG [MST Continus]
977295	morphine sulfate 5 MG [MST Continus]
977296	morphine sulfate 10 MG [Sevredol]
977297	morphine sulfate 20 MG [Sevredol]
977298	morphine sulfate 30 MG [Sevredol]
977299	morphine sulfate 100 MG [MST Continus]
977301	morphine sulfate 10 MG [MST Continus]
977303	meperidine hydrochloride 50 MG/ML [pethilorfan]
977304	morphine sulfate 15 MG [MST Continus]
977317	morphine sulfate 50 MG [Sevredol]
977318	methadone hydrochloride 20 MG/ML [Methadose]
977319	morphine sulfate 10 MG [M-Eslon]
977329	morphine sulfate 30 MG [M-Eslon]
977330	methadone hydrochloride 5 MG [Physeptone]
977332	morphine sulfate 60 MG [M-Eslon]
977333	morphine sulfate 100 MG [M-Eslon]
977336	methadone hydrochloride 1 MG/ML [Martindale Methadone DTF]
977339	hydromorphone hydrochloride 1.3 MG [Palladone]
977349	hydromorphone hydrochloride 2.6 MG [Palladone]
977391	methadone hydrochloride 1 MG/ML [Methex]
977402	morphine sulfate 60 MG [Zomorph]
977403	morphine sulfate 10 MG [Zomorph]
977404	morphine sulfate 30 MG [Zomorph]
977405	morphine sulfate 100 MG [Zomorph]
977406	morphine sulfate 200 MG [Zomorph]
977873	oxymorphone hydrochloride 10 MG
977874	12 HR oxymorphone hydrochloride 10 MG Extended Release Oral Ta
977875	oxymorphone hydrochloride 10 MG [Opana]
977876	12 HR Opana 10 MG Extended Release Oral Tablet
977877	oxymorphone hydrochloride 10 MG Extended Release Oral Tablet
977878	Opana 10 MG Extended Release Oral Tablet
977893	oxymorphone hydrochloride 15 MG
977894	12 HR oxymorphone hydrochloride 15 MG Extended Release Oral Ta
977895	oxymorphone hydrochloride 15 MG [Opana]
977896	12 HR Opana 15 MG Extended Release Oral Tablet
977897	oxymorphone hydrochloride 15 MG Extended Release Oral Tablet
977898	Opana 15 MG Extended Release Oral Tablet
977901	oxymorphone hydrochloride 20 MG
977902	12 HR oxymorphone hydrochloride 20 MG Extended Release Oral Ta
977903	oxymorphone hydrochloride 20 MG [Opana]
977904	12 HR Opana 20 MG Extended Release Oral Tablet
977905	oxymorphone hydrochloride 20 MG Extended Release Oral Tablet
977906	Opana 20 MG Extended Release Oral Tablet
977908	oxymorphone hydrochloride 30 MG
977909	12 HR oxymorphone hydrochloride 30 MG Extended Release Oral Ta
977910	oxymorphone hydrochloride 30 MG [Opana]
977911	12 HR Opana 30 MG Extended Release Oral Tablet
977912	oxymorphone hydrochloride 30 MG Extended Release Oral Tablet
977913	Opana 30 MG Extended Release Oral Tablet
977914	oxymorphone hydrochloride 40 MG
977915	12 HR oxymorphone hydrochloride 40 MG Extended Release Oral Ta
977916	oxymorphone hydrochloride 40 MG [Opana]
977917	12 HR Opana 40 MG Extended Release Oral Tablet
977918	oxymorphone hydrochloride 40 MG Extended Release Oral Tablet
977919	Opana 40 MG Extended Release Oral Tablet
977922	oxymorphone hydrochloride 5 MG
977923	12 HR oxymorphone hydrochloride 5 MG Extended Release Oral Tab
977924	oxymorphone hydrochloride 5 MG [Opana]
977925	12 HR Opana 5 MG Extended Release Oral Tablet
977926	oxymorphone hydrochloride 5 MG Extended Release Oral Tablet
977927	Opana 5 MG Extended Release Oral Tablet
977928	oxymorphone hydrochloride 7.5 MG
977929	12 HR oxymorphone hydrochloride 7.5 MG Extended Release Oral T
977930	oxymorphone hydrochloride 7.5 MG [Opana]
977931	12 HR Opana 7.5 MG Extended Release Oral Tablet
977932	oxymorphone hydrochloride 7.5 MG Extended Release Oral Tablet
977933	Opana 7.5 MG Extended Release Oral Tablet
977939	oxymorphone hydrochloride 5 MG Oral Tablet
977940	oxymorphone hydrochloride 5 MG Oral Tablet [Opana]
977942	oxymorphone hydrochloride 10 MG Oral Tablet
977943	oxymorphone hydrochloride 10 MG Oral Tablet [Opana]
977974	oxyMORphone 5 mg rectal suppository
977975	oxymorphone hydrochloride 5 MG [Numorphan]
977977	Numorphan 5 MG Rectal Suppository
979286	tramadol hydrochloride 50 MG [Rybix]
979287	tramadol Disintegrating Oral Tablet [Rybix]
979288	Rybix 50 MG Disintegrating Oral Tablet
991147	methadone hydrochloride 10 MG/ML Oral Solution
991149	methadone hydrochloride 10 MG/ML Oral Solution [Methadose]
991486	codeine phosphate 2 MG/ML / promethazine hydrochloride 1.25 MG
991487	codeine phosphate 2 MG/ML / promethazine hydrochloride 1.25 MG/ML [Pentazine with Codeine]
991488	codeine phosphate 2 MG/ML / promethazine hydrochloride 1.25 MG/ML Oral Solution [Pentazine wi
991501	codeine phosphate 2 MG/ML / promethazine hydrochloride 1.25 MG/ML [Phenergan with Codeine]
991502	codeine phosphate 2 MG/ML / promethazine hydrochloride 1.25 MG/ML Oral Solution [Phenergan wi
991519	codeine phosphate 10 MG / guaifenesin 100 MG / promethazine hydrochloride 6.25 MG per 5 ML Sy
992656	homatropine methylbromide 1.5 MG / hydrocodone bitartrate 5 MG
992657	Hycodan
992658	homatropine methylbromide 1.5 MG / hydrocodone bitartrate 5 MG
992659	homatropine / hydrocodone Oral Tablet [Hycodan]
992660	homatropine methylbromide 1.5 MG / hydrocodone bitartrate 5 MG
992668	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1
992669	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1
992670	homatropine / hydrocodone Oral Solution [Hycodan]
992671	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1
992674	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1
992675	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1
992678	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1 MG/ML [Hydromide]
992679	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1 MG/ML Oral Solution [Hydromide
992681	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1 MG/ML [Hydropane]
992682	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1 MG/ML Oral Solution [Hydropane
992729	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1 MG/ML [Hydrotropine]
992730	homatropine methylbromide 0.3 MG/ML / hydrocodone bitartrate 1 MG/ML Oral Solution [Hydrotrop
992732	homatropine methylbromide 1.5 MG / hydrocodone bitartrate 5 MG
992733	homatropine methylbromide 1.5 MG / hydrocodone bitartrate 5 MG
993066	CODEINE 10MG/P-EPHRINE 5MG/PROMETH 5MG/5ML SYRUP
993067	CODEINE 10MG/P-PROPANOL 5MG/PROMETH 6.25MG/5ML SYRUP
993074	CODEINE 10MG/P-EPHRINE 5MG/K GUAIACOLSULF 44MG/PROMETH 5MG/5ML
993075	CODEINE 10MG/K GUAIACOLSULF 44MG/PROMETH 5MG/5ML LIQUID
993754	codeine phosphate 2.4 MG/ML
993755	acetaminophen 24 MG/ML / codeine phosphate 2.4 MG/ML Oral Solu
993756	acetaminophen 24 MG/ML / codeine phosphate 2.4 MG/ML [Tylenol with Codeine]
